extended_country_name,extended_gwn,code,value,country_name,startdate,enddate,group,panel,GW_membership,cow_membership,polity_membership,extended_continent,extended_region,lat,lon,panel_abbreviation,regex,countrycode_regex
Somalia,NA,iso3c,SOM,Somalia,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,iso3n,706,Somalia,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,iso4217c,SOS,Somalia,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,iso4217n,706,Somalia,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,p4c,SOM,Somalia,1960-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,p4n,520,Somalia,1960-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,p5c,SOM,Somalia,1960-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,p5n,520,Somalia,1960-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,region,Sub-Saharan Africa,Somalia,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,region23,Eastern Africa,Somalia,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,un,706,Somalia,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,un_region_code,2,Somalia,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,un_regionintermediate_code,14,Somalia,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,un_regionsub_code,202,Somalia,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,unhcr,SOM,Somalia,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,unhcr_region,East and Horn of Africa,Somalia,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,unicode_symbol,🇸🇴,Somalia,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,unpd,706,Somalia,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,vdem,130,Somalia,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,wb,SOM,Somalia,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,wb_api2c,SO,Somalia,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,wb_api3c,SOM,Somalia,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somalia,NA,wvs,706,Somalia,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,somalia,somalia
Somaliland,NA,region,Sub-Saharan Africa,Somaliland,1900-01-01,1959-12-31,1,countrycode package 2025,FALSE,FALSE,FALSE,NA,NA,NA,NA,countrycode,somaliland,somaliland
Somaliland,NA,region,Sub-Saharan Africa,Somaliland,1991-01-01,NA,2,countrycode package 2025,FALSE,FALSE,FALSE,NA,NA,NA,NA,countrycode,somaliland,somaliland
Somaliland,NA,region23,Eastern Africa,Somaliland,1900-01-01,1959-12-31,1,countrycode package 2025,FALSE,FALSE,FALSE,NA,NA,NA,NA,countrycode,somaliland,somaliland
Somaliland,NA,region23,Eastern Africa,Somaliland,1991-01-01,NA,2,countrycode package 2025,FALSE,FALSE,FALSE,NA,NA,NA,NA,countrycode,somaliland,somaliland
Somaliland,NA,vdem,139,Somaliland,1900-01-01,1959-12-31,1,countrycode package 2025,FALSE,FALSE,FALSE,NA,NA,NA,NA,countrycode,somaliland,somaliland
Somaliland,NA,vdem,139,Somaliland,1991-01-01,NA,2,countrycode package 2025,FALSE,FALSE,FALSE,NA,NA,NA,NA,countrycode,somaliland,somaliland
South Africa,NA,icao_region,AFI,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,imf,199,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,ioc,RSA,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,iso2c,ZA,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,iso3c,ZAF,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,iso3n,710,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,iso4217c,ZAR,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,iso4217n,710,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,p4c,SAF,South Africa,1910-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,p4n,560,South Africa,1910-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,p5c,SAF,South Africa,1910-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,p5n,560,South Africa,1910-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,region,Sub-Saharan Africa,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,region23,Southern Africa,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,un,710,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,un_region_code,2,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,un_regionintermediate_code,18,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,un_regionsub_code,202,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,unhcr,RSA,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,unhcr_region,Southern Africa,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,unicode_symbol,🇿🇦,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,unpd,710,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,vdem,8,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,wb,ZAF,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,wb_api2c,ZA,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,wb_api3c,ZAF,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
South Africa,NA,wvs,710,South Africa,1900-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,\bs\w*.?africa|south.africa|s\\..?africa,south.africa|s\\..?africa
"Korea, Republic of",NA,icao_region,ASIAPAC,South Korea,1789-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*dem)(?!.*peo)(?!.*nor).*\bkorea|\br\.?o\.?k\b|^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep),^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep)
"Korea, Republic of",NA,imf,542,South Korea,1789-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*dem)(?!.*peo)(?!.*nor).*\bkorea|\br\.?o\.?k\b|^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep),^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep)
"Korea, Republic of",NA,ioc,KOR,South Korea,1789-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*dem)(?!.*peo)(?!.*nor).*\bkorea|\br\.?o\.?k\b|^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep),^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep)
"Korea, Republic of",NA,iso2c,KR,South Korea,1789-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*dem)(?!.*peo)(?!.*nor).*\bkorea|\br\.?o\.?k\b|^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep),^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep)
"Korea, Republic of",NA,iso3c,KOR,South Korea,1789-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*dem)(?!.*peo)(?!.*nor).*\bkorea|\br\.?o\.?k\b|^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep),^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep)
"Korea, Republic of",NA,iso3n,410,South Korea,1789-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*dem)(?!.*peo)(?!.*nor).*\bkorea|\br\.?o\.?k\b|^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep),^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep)
"Korea, Republic of",NA,iso4217c,KRW,South Korea,1789-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*dem)(?!.*peo)(?!.*nor).*\bkorea|\br\.?o\.?k\b|^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep),^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep)
"Korea, Republic of",NA,iso4217n,410,South Korea,1789-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*dem)(?!.*peo)(?!.*nor).*\bkorea|\br\.?o\.?k\b|^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep),^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep)
Korea,NA,p4c,KOR,South Korea,1800-01-01,1910-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,korea|^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep),^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep)
"Korea, Republic of",NA,p4c,ROK,South Korea,1948-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*dem)(?!.*peo)(?!.*nor).*\bkorea|\br\.?o\.?k\b|^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep),^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep)
Korea,NA,p4n,730,South Korea,1800-01-01,1910-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,korea|^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep),^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep)
"Korea, Republic of",NA,p4n,732,South Korea,1948-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*dem)(?!.*peo)(?!.*nor).*\bkorea|\br\.?o\.?k\b|^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep),^(?!.*d.*p.*r)(?!.*democrat)(?!.*dem.*rep)(?!.*people)(?!.*north).*\bkorea(?!.*d.*p.*r)(?!.*dem.*rep)
